,batch,cluster_number,size
11835,4552,1,420
11836,4553,0,834
11837,4553,1,42
11838,4553,2,124
11839,4554,0,102
11840,4554,1,898
11841,4555,0,173
11842,4555,1,394
11843,4555,2,433
11844,4556,0,50
11845,4556,1,950
11846,4557,0,529
11847,4557,1,156
11848,4557,2,315
11849,4558,0,117
11850,4558,1,883
11851,4559,0,499
11852,4559,1,314
11853,4559,2,187
11854,4560,0,475
11855,4560,1,525
11856,4561,0,105
11857,4561,1,533
11858,4561,2,23
11859,4561,3,339
11860,4562,0,482
11861,4562,1,518
11862,4563,0,14
11863,4563,1,635
11864,4563,2,351
11865,4564,0,430
11866,4564,1,570
11867,4565,0,810
11868,4565,1,190
11869,4566,0,510
11870,4566,1,490
11871,4567,0,290
11872,4567,1,710
11873,4568,0,150
11874,4568,1,63
11875,4568,2,787
11876,4569,0,679
11877,4569,1,321
11878,4570,0,302
11879,4570,1,698
11880,4571,0,765
11881,4571,1,235
11882,4572,0,599
11883,4572,1,401
11884,4573,0,554
11885,4573,1,446
11886,4574,0,488
11887,4574,1,512
11888,4575,0,328
11889,4575,1,672
11890,4576,0,178
11891,4576,1,547
11892,4576,2,275
11893,4577,0,49
11894,4577,1,874
11895,4577,2,77
11896,4578,0,147
11897,4578,1,853
11898,4579,0,712
11899,4579,1,164
11900,4579,2,124
11901,4580,0,550
11902,4580,1,262
11903,4580,2,188
11904,4581,0,269
11905,4581,1,731
11906,4582,0,349
11907,4582,1,143
11908,4582,2,508
11909,4583,0,311
11910,4583,1,689
11911,4584,0,240
11912,4584,1,760
11913,4585,0,130
11914,4585,1,870
11915,4586,0,43
11916,4586,1,500
11917,4586,2,99
11918,4586,3,358
11919,4587,0,185
11920,4587,1,815
11921,4588,0,202
11922,4588,1,798
11923,4589,0,150
11924,4589,1,850
11925,4590,0,191
11926,4590,1,809
11927,4591,0,298
11928,4591,1,702
11929,4592,0,836
11930,4592,1,164
11931,4593,0,32
11932,4593,1,155
11933,4593,2,813
11934,4594,0,56
11935,4594,1,216
11936,4594,2,728
11937,4595,0,805
11938,4595,1,122
11939,4595,2,73
11940,4596,0,261
11941,4596,1,69
11942,4596,2,670
11943,4597,0,218
11944,4597,1,782
11945,4598,0,275
11946,4598,1,725
11947,4599,0,356
11948,4599,1,644
11949,4600,0,179
11950,4600,1,821
11951,4601,0,106
11952,4601,1,846
11953,4601,2,48
11954,4602,0,254
11955,4602,1,746
11956,4603,0,43
11957,4603,1,833
11958,4603,2,124
11959,4604,0,183
11960,4604,1,308
11961,4604,2,509
11962,4605,0,397
11963,4605,1,603
11964,4606,0,336
11965,4606,1,664
11966,4607,0,96
11967,4607,1,899
11968,4607,2,5
11969,4608,0,451
11970,4608,1,549
11971,4609,0,226
11972,4609,1,774
11973,4610,0,300
11974,4610,1,700
11975,4611,0,30
11976,4611,1,479
11977,4611,2,491
11978,4612,0,833
11979,4612,1,167
11980,4613,0,32
11981,4613,1,968
11982,4614,0,237
11983,4614,1,763
11984,4615,0,199
11985,4615,1,801
11986,4616,0,397
11987,4616,1,603
11988,4617,0,145
11989,4617,1,855
11990,4618,0,214
11991,4618,1,786
11992,4619,0,58
11993,4619,1,942
11994,4620,0,270
11995,4620,1,730
11996,4621,0,571
11997,4621,1,429
11998,4622,0,50
11999,4622,1,950
12000,4623,0,469
12001,4623,1,531
12002,4624,0,219
12003,4624,1,781
12004,4625,0,49
12005,4625,1,306
12006,4625,2,645
12007,4626,0,146
12008,4626,1,854
12009,4627,0,650
12010,4627,1,312
12011,4627,2,38
12012,4628,0,131
12013,4628,1,869
12014,4629,0,264
12015,4629,1,269
12016,4629,2,467
12017,4630,0,186
12018,4630,1,814
12019,4631,0,446
12020,4631,1,295
12021,4631,2,259
12022,4632,0,505
12023,4632,1,495
12024,4633,0,423
12025,4633,1,577
12026,4634,0,514
12027,4634,1,486
12028,4635,0,414
12029,4635,1,586
12030,4636,0,617
12031,4636,1,383
12032,4637,0,360
12033,4637,1,43
12034,4637,2,597
12035,4638,0,196
12036,4638,1,804
12037,4639,0,425
12038,4639,1,575
12039,4640,0,211
12040,4640,1,244
12041,4640,2,545
12042,4641,0,128
12043,4641,1,603
12044,4641,2,269
12045,4642,0,564
12046,4642,1,436
12047,4643,0,9
12048,4643,1,118
12049,4643,2,549
12050,4643,3,324
12051,4644,0,102
12052,4644,1,587
12053,4644,2,311
12054,4645,0,698
12055,4645,1,302
12056,4646,0,200
12057,4646,1,800
12058,4647,0,338
12059,4647,1,662
12060,4648,0,466
12061,4648,1,534
12062,4649,0,402
12063,4649,1,516
12064,4649,2,82
12065,4650,0,671
12066,4650,1,329
12067,4651,0,55
12068,4651,1,945
12069,4652,0,34
12070,4652,1,351
12071,4652,2,47
12072,4652,3,568
12073,4653,0,12
12074,4653,1,763
12075,4653,2,225
12076,4654,0,414
12077,4654,1,586
12078,4655,0,509
12079,4655,1,491
12080,4656,0,347
12081,4656,1,653
12082,4657,0,674
12083,4657,1,326
12084,4658,0,30
12085,4658,1,185
12086,4658,2,785
12087,4659,0,56
12088,4659,1,944
12089,4660,0,208
12090,4660,1,792
12091,4661,0,9
12092,4661,1,991
12093,4662,0,367
12094,4662,1,531
12095,4662,2,102
12096,4663,0,71
12097,4663,1,929
12098,4664,0,606
12099,4664,1,394
12100,4665,0,648
12101,4665,1,352
12102,4666,0,19
12103,4666,1,45
12104,4666,2,633
12105,4666,3,303
12106,4667,0,166
12107,4667,1,834
12108,4668,0,217
12109,4668,1,267
12110,4668,2,516
12111,4669,0,32
12112,4669,1,968
12113,4670,0,587
12114,4670,1,275
12115,4670,2,32
12116,4670,3,106
12117,4671,0,557
12118,4671,1,443
12119,4672,0,366
12120,4672,1,634
12121,4673,0,321
12122,4673,1,679
12123,4674,0,512
12124,4674,1,488
12125,4675,0,88
12126,4675,1,912
12127,4676,0,760
12128,4676,1,240
12129,4677,0,927
12130,4677,1,25
12131,4677,2,48
12132,4678,0,642
12133,4678,1,258
12134,4678,2,100
12135,4679,0,598
12136,4679,1,402
12137,4680,0,48
12138,4680,1,952
12139,4681,0,966
12140,4681,1,34
12141,4682,0,778
12142,4682,1,222
12143,4683,0,412
12144,4683,1,66
12145,4683,2,196
12146,4683,3,326
12147,4684,0,538
12148,4684,1,462
12149,4685,0,440
12150,4685,1,560
12151,4686,0,409
12152,4686,1,591
12153,4687,0,470
12154,4687,1,530
12155,4688,0,241
12156,4688,1,759
12157,4689,0,403
12158,4689,1,597
12159,4690,0,550
12160,4690,1,450
12161,4691,0,264
12162,4691,1,736
12163,4692,0,197
12164,4692,1,803
12165,4693,0,66
12166,4693,1,934
12167,4694,0,222
12168,4694,1,778
12169,4695,0,32
12170,4695,1,19
12171,4695,2,425
12172,4695,3,524
12173,4696,0,304
12174,4696,1,500
12175,4696,2,45
12176,4696,3,151
12177,4697,0,31
12178,4697,1,286
12179,4697,2,683
12180,4698,0,289
12181,4698,1,62
12182,4698,2,615
12183,4698,3,34
12184,4699,0,69
12185,4699,1,931
12186,4700,0,751
12187,4700,1,249
12188,4701,0,452
12189,4701,1,548
12190,4702,0,555
12191,4702,1,445
12192,4703,0,808
12193,4703,1,192
12194,4704,0,25
12195,4704,1,975
12196,4705,0,341
12197,4705,1,659
12198,4706,0,17
12199,4706,1,870
12200,4706,2,113
12201,4707,0,22
12202,4707,1,68
12203,4707,2,25
12204,4707,3,27
12205,4707,4,858
12206,4708,0,875
12207,4708,1,125
12208,4709,0,140
12209,4709,1,306
12210,4709,2,554
12211,4710,0,380
12212,4710,1,620
12213,4711,0,109
12214,4711,1,891
12215,4712,0,230
12216,4712,1,770
12217,4713,0,813
12218,4713,1,187
12219,4714,0,802
12220,4714,1,198
12221,4715,0,23
12222,4715,1,931
12223,4715,2,46
12224,4716,0,932
12225,4716,1,68
12226,4717,0,509
12227,4717,1,491
12228,4718,0,370
12229,4718,1,630
12230,4719,0,247
12231,4719,1,753
12232,4720,0,98
12233,4720,1,902
12234,4721,0,427
12235,4721,1,573
12236,4722,0,824
12237,4722,1,152
12238,4722,2,24
12239,4723,0,785
12240,4723,1,215
12241,4724,0,501
12242,4724,1,499
12243,4725,0,837
12244,4725,1,163
12245,4726,0,125
12246,4726,1,875
12247,4727,0,780
12248,4727,1,220
12249,4728,0,20
12250,4728,1,421
12251,4728,2,85
12252,4728,3,474
12253,4729,0,561
12254,4729,1,317
12255,4729,2,122
12256,4730,0,25
12257,4730,1,587
12258,4730,2,388
12259,4731,0,558
12260,4731,1,442
12261,4732,0,270
12262,4732,1,730
12263,4733,0,560
12264,4733,1,94
12265,4733,2,27
12266,4733,3,299
12267,4733,4,20
12268,4734,0,659
12269,4734,1,341
12270,4735,0,74
12271,4735,1,926
12272,4736,0,158
12273,4736,1,188
12274,4736,2,654
12275,4737,0,354
12276,4737,1,623
12277,4737,2,23
12278,4738,0,373
12279,4738,1,627
12280,4739,0,278
12281,4739,1,183
12282,4739,2,539
12283,4740,0,146
12284,4740,1,854
12285,4741,0,92
12286,4741,1,908
12287,4742,0,80
12288,4742,1,255
12289,4742,2,651
12290,4742,3,14
12291,4743,0,340
12292,4743,1,20
12293,4743,2,640
12294,4744,0,123
12295,4744,1,877
12296,4745,0,431
12297,4745,1,569
12298,4746,0,140
12299,4746,1,860
12300,4747,0,580
12301,4747,1,420
12302,4748,0,53
12303,4748,1,947
12304,4749,0,24
12305,4749,1,499
12306,4749,2,477
12307,4750,0,546
12308,4750,1,404
12309,4750,2,50
12310,4751,0,61
12311,4751,1,939
12312,4752,0,148
12313,4752,1,852
12314,4753,0,224
12315,4753,1,776
12316,4754,0,828
12317,4754,1,20
12318,4754,2,22
12319,4754,3,130
12320,4755,0,494
12321,4755,1,506
12322,4756,0,7
12323,4756,1,43
12324,4756,2,853
12325,4756,3,84
12326,4756,4,13
12327,4757,0,17
12328,4757,1,535
12329,4757,2,448
12330,4758,0,939
12331,4758,1,61
12332,4759,0,205
12333,4759,1,376
12334,4759,2,419
12335,4760,0,445
12336,4760,1,555
12337,4761,0,54
12338,4761,1,946
12339,4762,0,334
12340,4762,1,666
12341,4763,0,475
12342,4763,1,525
12343,4764,0,156
12344,4764,1,844
12345,4765,0,612
12346,4765,1,388
12347,4766,0,106
12348,4766,1,147
12349,4766,2,747
12350,4767,0,475
12351,4767,1,525
12352,4768,0,176
12353,4768,1,95
12354,4768,2,729
12355,4769,0,107
12356,4769,1,801
12357,4769,2,92
12358,4770,0,50
12359,4770,1,950
12360,4771,0,136
12361,4771,1,864
12362,4772,0,271
12363,4772,1,729
12364,4773,0,320
12365,4773,1,680
12366,4774,0,148
12367,4774,1,852
12368,4775,0,365
12369,4775,1,635
12370,4776,0,497
12371,4776,1,503
12372,4777,0,40
12373,4777,1,725
12374,4777,2,235
12375,4778,0,612
12376,4778,1,388
12377,4779,0,517
12378,4779,1,483
12379,4780,0,427
12380,4780,1,573
12381,4781,0,472
12382,4781,1,528
12383,4782,0,444
12384,4782,1,93
12385,4782,2,252
12386,4782,3,123
12387,4782,4,74
12388,4782,5,14
12389,4783,0,625
12390,4783,1,375
12391,4784,0,456
12392,4784,1,544
12393,4785,0,220
12394,4785,1,780
12395,4786,0,312
12396,4786,1,688
12397,4787,0,60
12398,4787,1,296
12399,4787,2,644
12400,4788,0,497
12401,4788,1,503
12402,4789,0,442
12403,4789,1,558
12404,4790,0,142
12405,4790,1,168
12406,4790,2,626
12407,4790,3,64
12408,4791,0,291
12409,4791,1,709
12410,4792,0,615
12411,4792,1,193
12412,4792,2,192
12413,4793,0,327
12414,4793,1,673
12415,4794,0,37
12416,4794,1,963
12417,4795,0,624
12418,4795,1,81
12419,4795,2,191
12420,4795,3,104
12421,4796,0,565
12422,4796,1,435
12423,4797,0,242
12424,4797,1,758
12425,4798,0,560
12426,4798,1,440
12427,4799,0,710
12428,4799,1,290
12429,4800,0,989
12430,4800,1,11
12431,4801,0,669
12432,4801,1,331
12433,4802,0,338
12434,4802,1,662
12435,4803,0,861
12436,4803,1,139
12437,4804,0,371
12438,4804,1,629
12439,4805,0,507
12440,4805,1,493
12441,4806,0,807
12442,4806,1,193
12443,4807,0,303
12444,4807,1,697
12445,4808,0,106
12446,4808,1,894
12447,4809,0,23
12448,4809,1,977
12449,4810,0,102
12450,4810,1,898
12451,4811,0,438
12452,4811,1,355
12453,4811,2,207
12454,4812,0,94
12455,4812,1,602
12456,4812,2,304
12457,4813,0,172
12458,4813,1,828
12459,4814,0,871
12460,4814,1,129
12461,4815,0,357
12462,4815,1,643
12463,4816,0,129
12464,4816,1,871
12465,4817,0,50
12466,4817,1,530
12467,4817,2,282
12468,4817,3,138
12469,4818,0,274
12470,4818,1,726
12471,4819,0,522
12472,4819,1,478
12473,4820,0,44
12474,4820,1,956
12475,4821,0,24
12476,4821,1,650
12477,4821,2,250
12478,4821,3,76
12479,4822,0,334
12480,4822,1,620
12481,4822,2,46
12482,4823,0,891
12483,4823,1,109
12484,4824,0,858
12485,4824,1,142
12486,4825,0,29
12487,4825,1,971
12488,4826,0,468
12489,4826,1,532
12490,4827,0,144
12491,4827,1,856
12492,4828,0,26
12493,4828,1,974
12494,4829,0,248
12495,4829,1,752
12496,4830,0,58
12497,4830,1,123
12498,4830,2,819
12499,4831,0,347
12500,4831,1,633
12501,4831,2,20
12502,4832,0,60
12503,4832,1,81
12504,4832,2,148
12505,4832,3,23
12506,4832,4,688
12507,4833,0,542
12508,4833,1,458
12509,4834,0,137
12510,4834,1,31
12511,4834,2,13
12512,4834,3,439
12513,4834,4,380
12514,4835,0,126
12515,4835,1,874
12516,4836,0,26
12517,4836,1,175
12518,4836,2,87
12519,4836,3,699
12520,4836,4,13
12521,4837,0,24
12522,4837,1,70
12523,4837,2,718
12524,4837,3,188
12525,4838,0,186
12526,4838,1,814
12527,4839,0,268
12528,4839,1,732
12529,4840,0,691
12530,4840,1,309
12531,4841,0,63
12532,4841,1,937
12533,4842,0,739
12534,4842,1,133
12535,4842,2,82
12536,4842,3,17
12537,4842,4,29
12538,4843,0,874
12539,4843,1,20
12540,4843,2,29
12541,4843,3,77
12542,4844,0,16
12543,4844,1,122
12544,4844,2,832
12545,4844,3,30
12546,4845,0,22
12547,4845,1,978
12548,4846,0,126
12549,4846,1,819
12550,4846,2,55
12551,4847,0,130
12552,4847,1,31
12553,4847,2,347
12554,4847,3,492
12555,4848,0,32
12556,4848,1,732
12557,4848,2,236
12558,4849,0,295
12559,4849,1,33
12560,4849,2,608
12561,4849,3,64
12562,4850,0,33
12563,4850,1,64
12564,4850,2,372
12565,4850,3,477
12566,4850,4,54
12567,4851,0,34
12568,4851,1,64
12569,4851,2,74
12570,4851,3,120
12571,4851,4,708
12572,4852,0,55
12573,4852,1,192
12574,4852,2,65
12575,4852,3,35
12576,4852,4,653
12577,4853,0,895
12578,4853,1,105
12579,4854,0,338
12580,4854,1,222
12581,4854,2,440
12582,4855,0,913
12583,4855,1,41
12584,4855,2,46
12585,4856,0,964
12586,4856,1,36
12587,4857,0,142
12588,4857,1,270
12589,4857,2,35
12590,4857,3,553
12591,4858,0,816
12592,4858,1,36
12593,4858,2,119
12594,4858,3,29
12595,4859,0,964
12596,4859,1,36
12597,4860,0,37
12598,4860,1,963
12599,4861,0,37
12600,4861,1,963
12601,4862,0,88
12602,4862,1,46
12603,4862,2,866
12604,4863,0,525
12605,4863,1,36
12606,4863,2,14
12607,4863,3,118
12608,4863,4,307
12609,4864,0,43
12610,4864,1,957
12611,4865,0,76
12612,4865,1,33
12613,4865,2,36
12614,4865,3,100
12615,4865,4,755
12616,4866,0,52
12617,4866,1,36
12618,4866,2,49
12619,4866,3,863
12620,4867,0,222
12621,4867,1,729
12622,4867,2,16
12623,4867,3,33
12624,4868,0,940
12625,4868,1,60
12626,4869,0,470
12627,4869,1,530
12628,4870,0,82
12629,4870,1,39
12630,4870,2,76
12631,4870,3,779
12632,4870,4,24
12633,4871,0,709
12634,4871,1,291
12635,4872,0,164
12636,4872,1,836
12637,4873,0,358
12638,4873,1,41
12639,4873,2,601
12640,4874,0,630
12641,4874,1,370
12642,4875,0,139
12643,4875,1,32
12644,4875,2,829
12645,4876,0,94
12646,4876,1,115
12647,4876,2,791
12648,4877,0,869
12649,4877,1,131
12650,4878,0,794
12651,4878,1,206
12652,4879,0,30
12653,4879,1,970
12654,4880,0,31
12655,4880,1,551
12656,4880,2,418
12657,4881,0,46
12658,4881,1,471
12659,4881,2,434
12660,4881,3,49
12661,4882,0,708
12662,4882,1,86
12663,4882,2,117
12664,4882,3,10
12665,4882,4,38
12666,4882,5,41
12667,4883,0,738
12668,4883,1,233
12669,4883,2,29
12670,4884,0,128
12671,4884,1,43
12672,4884,2,829
12673,4885,0,403
12674,4885,1,597
12675,4886,0,147
12676,4886,1,431
12677,4886,2,48
12678,4886,3,329
12679,4886,4,16
12680,4886,5,29
12681,4887,0,61
12682,4887,1,30
12683,4887,2,146
12684,4887,3,32
12685,4887,4,124
12686,4887,5,607
12687,4888,0,44
12688,4888,1,52
12689,4888,2,101
12690,4888,3,757
12691,4888,4,46
12692,4889,0,221
12693,4889,1,779
12694,4890,0,92
12695,4890,1,402
12696,4890,2,44
12697,4890,3,462
12698,4891,0,17
12699,4891,1,96
12700,4891,2,71
12701,4891,3,113
12702,4891,4,656
12703,4891,5,47
12704,4892,0,378
12705,4892,1,42
12706,4892,2,580
12707,4893,0,20
12708,4893,1,956
12709,4893,2,24
12710,4894,0,379
12711,4894,1,520
12712,4894,2,101
12713,4895,0,31
12714,4895,1,46
12715,4895,2,923
12716,4896,0,96
12717,4896,1,408
12718,4896,2,496
12719,4897,0,699
12720,4897,1,301
12721,4898,0,88
12722,4898,1,835
12723,4898,2,77
12724,4899,0,39
12725,4899,1,451
12726,4899,2,510
12727,4900,0,593
12728,4900,1,407
12729,4901,0,113
12730,4901,1,500
12731,4901,2,387
12732,4902,0,157
12733,4902,1,843
12734,4903,0,96
12735,4903,1,603
12736,4903,2,301
12737,4904,0,623
12738,4904,1,377
12739,4905,0,619
12740,4905,1,381
12741,4906,0,129
12742,4906,1,871
12743,4907,0,72
12744,4907,1,928
12745,4908,0,528
12746,4908,1,472
12747,4909,0,276
12748,4909,1,724
12749,4910,0,83
12750,4910,1,917
12751,4911,0,8
12752,4911,1,940
12753,4911,2,52
12754,4912,0,195
12755,4912,1,805
12756,4913,0,723
12757,4913,1,277
12758,4914,0,126
12759,4914,1,242
12760,4914,2,632
12761,4915,0,558
12762,4915,1,442
12763,4916,0,705
12764,4916,1,295
12765,4917,0,878
12766,4917,1,122
12767,4918,0,146
12768,4918,1,854
12769,4919,0,219
12770,4919,1,781
12771,4920,0,374
12772,4920,1,626
12773,4921,0,382
12774,4921,1,618
12775,4922,0,215
12776,4922,1,785
12777,4923,0,274
12778,4923,1,726
12779,4924,0,758
12780,4924,1,242
12781,4925,0,59
12782,4925,1,185
12783,4925,2,756
12784,4926,0,947
12785,4926,1,53
12786,4927,0,98
12787,4927,1,902
12788,4928,0,450
12789,4928,1,550
12790,4929,0,638
12791,4929,1,362
12792,4930,0,686
12793,4930,1,314
12794,4931,0,702
12795,4931,1,189
12796,4931,2,109
12797,4932,0,820
12798,4932,1,34
12799,4932,2,146
12800,4933,0,783
12801,4933,1,217
12802,4934,0,89
12803,4934,1,911
12804,4935,0,522
12805,4935,1,478
12806,4936,0,137
12807,4936,1,863
12808,4937,0,79
12809,4937,1,921
12810,4938,0,744
12811,4938,1,256
12812,4939,0,65
12813,4939,1,911
12814,4939,2,24
12815,4940,0,540
12816,4940,1,315
12817,4940,2,81
12818,4940,3,64
12819,4941,0,454
12820,4941,1,546
12821,4942,0,794
12822,4942,1,206
12823,4943,0,639
12824,4943,1,361
12825,4944,0,823
12826,4944,1,177
12827,4945,0,134
12828,4945,1,741
12829,4945,2,125
12830,4946,0,922
12831,4946,1,78
12832,4947,0,719
12833,4947,1,281
12834,4948,0,461
12835,4948,1,539
12836,4949,0,195
12837,4949,1,130
12838,4949,2,51
12839,4949,3,624
12840,4950,0,641
12841,4950,1,359
12842,4951,0,168
12843,4951,1,832
12844,4952,0,969
12845,4952,1,31
12846,4953,0,26
12847,4953,1,948
12848,4953,2,26
12849,4954,0,218
12850,4954,1,782
12851,4955,0,887
12852,4955,1,113
12853,4956,0,773
12854,4956,1,227
12855,4957,0,120
12856,4957,1,855
12857,4957,2,25
12858,4958,0,729
12859,4958,1,271
12860,4959,0,176
12861,4959,1,703
12862,4959,2,121
12863,4960,0,976
12864,4960,1,24
12865,4961,0,657
12866,4961,1,343
12867,4962,0,71
12868,4962,1,42
12869,4962,2,767
12870,4962,3,120
12871,4963,0,388
12872,4963,1,612
12873,4964,0,297
12874,4964,1,703
12875,4965,0,24
12876,4965,1,706
12877,4965,2,270
12878,4966,0,129
12879,4966,1,871
12880,4967,0,662
12881,4967,1,338
12882,4968,0,141
12883,4968,1,53
12884,4968,2,806
12885,4969,0,251
12886,4969,1,749
12887,4970,0,770
12888,4970,1,230
12889,4971,0,239
12890,4971,1,655
12891,4971,2,106
12892,4972,0,384
12893,4972,1,616
12894,4973,0,128
12895,4973,1,872
12896,4974,0,38
12897,4974,1,962
12898,4975,0,294
12899,4975,1,706
12900,4976,0,62
12901,4976,1,162
12902,4976,2,776
12903,4977,0,153
12904,4977,1,847
12905,4978,0,734
12906,4978,1,266
12907,4979,0,488
12908,4979,1,375
12909,4979,2,137
12910,4980,0,45
12911,4980,1,955
12912,4981,0,851
12913,4981,1,149
12914,4982,0,574
12915,4982,1,388
12916,4982,2,38
12917,4983,0,383
12918,4983,1,617
12919,4984,0,450
12920,4984,1,405
12921,4984,2,145
12922,4985,0,7
12923,4985,1,993
12924,4986,0,460
12925,4986,1,540
12926,4987,0,597
12927,4987,1,403
12928,4988,0,16
12929,4988,1,117
12930,4988,2,283
12931,4988,3,584
12932,4989,0,410
12933,4989,1,590
12934,4990,0,263
12935,4990,1,737
12936,4991,0,366
12937,4991,1,634
12938,4992,0,647
12939,4992,1,353
12940,4993,0,198
12941,4993,1,802
12942,4994,0,155
12943,4994,1,845
12944,4995,0,499
12945,4995,1,501
12946,4996,0,418
12947,4996,1,582
12948,4997,0,652
12949,4997,1,348
12950,4998,0,19
12951,4998,1,118
12952,4998,2,692
12953,4998,3,171
12954,4999,0,287
12955,4999,1,713
12956,5000,0,243
12957,5000,1,757
12958,5001,0,257
12959,5001,1,625
12960,5001,2,118
12961,5002,0,440
12962,5002,1,560
12963,5003,0,466
12964,5003,1,297
12965,5003,2,237
12966,5004,0,23
12967,5004,1,547
12968,5004,2,430
12969,5005,0,831
12970,5005,1,169
12971,5006,0,222
12972,5006,1,778
12973,5007,0,353
12974,5007,1,647
12975,5008,0,321
12976,5008,1,679
12977,5009,0,448
12978,5009,1,541
12979,5009,2,11
12980,5010,0,615
12981,5010,1,274
12982,5010,2,111
12983,5011,0,297
12984,5011,1,703
12985,5012,0,860
12986,5012,1,140
12987,5013,0,13
12988,5013,1,254
12989,5013,2,733
12990,5014,0,343
12991,5014,1,657
12992,5015,0,484
12993,5015,1,516
12994,5016,0,374
12995,5016,1,626
12996,5017,0,358
12997,5017,1,642
12998,5018,0,347
12999,5018,1,193
13000,5018,2,460
13001,5019,0,797
13002,5019,1,203
13003,5020,0,173
13004,5020,1,746
13005,5020,2,81
13006,5021,0,938
13007,5021,1,62
13008,5022,0,292
13009,5022,1,708
13010,5023,0,139
13011,5023,1,861
13012,5024,0,467
13013,5024,1,533
13014,5025,0,434
13015,5025,1,187
13016,5025,2,379
13017,5026,0,568
13018,5026,1,432
13019,5027,0,47
13020,5027,1,953
13021,5028,0,423
13022,5028,1,577
13023,5029,0,41
13024,5029,1,959
13025,5030,0,173
13026,5030,1,306
13027,5030,2,521
13028,5031,0,116
13029,5031,1,884
13030,5032,0,626
13031,5032,1,374
13032,5033,0,312
13033,5033,1,688
13034,5034,0,130
13035,5034,1,853
13036,5034,2,17
13037,5035,0,500
13038,5035,1,500
13039,5036,0,16
13040,5036,1,260
13041,5036,2,724
13042,5037,0,814
13043,5037,1,21
13044,5037,2,165
13045,5038,0,698
13046,5038,1,302
13047,5039,0,473
13048,5039,1,403
13049,5039,2,124
13050,5040,0,339
13051,5040,1,661
13052,5041,0,203
13053,5041,1,797
13054,5042,0,467
13055,5042,1,34
13056,5042,2,499
13057,5043,0,560
13058,5043,1,440
13059,5044,0,740
13060,5044,1,260
13061,5045,0,160
13062,5045,1,840
13063,5046,0,145
13064,5046,1,820
13065,5046,2,35
13066,5047,0,752
13067,5047,1,248
13068,5048,0,480
13069,5048,1,520
13070,5049,0,333
13071,5049,1,183
13072,5049,2,484
13073,5050,0,25
13074,5050,1,165
13075,5050,2,810
13076,5051,0,809
13077,5051,1,191
13078,5052,0,640
13079,5052,1,179
13080,5052,2,181
13081,5053,0,15
13082,5053,1,592
13083,5053,2,393
13084,5054,0,593
13085,5054,1,177
13086,5054,2,220
13087,5054,3,10
13088,5055,0,319
13089,5055,1,123
13090,5055,2,558
13091,5056,0,374
13092,5056,1,57
13093,5056,2,258
13094,5056,3,311
13095,5057,0,83
13096,5057,1,917
13097,5058,0,287
13098,5058,1,519
13099,5058,2,65
13100,5058,3,129
13101,5059,0,10
13102,5059,1,99
13103,5059,2,171
13104,5059,3,720
13105,5060,0,43
13106,5060,1,397
13107,5060,2,560
13108,5061,0,55
13109,5061,1,945
13110,5062,0,274
13111,5062,1,726
13112,5063,0,704
13113,5063,1,296
13114,5064,0,809
13115,5064,1,191
13116,5065,0,809
13117,5065,1,191
13118,5066,0,400
13119,5066,1,600
